scontrino_id,cliente_id,data_scontrino,valuta_id,punto_vendita_id
6091,251,2025-06-26,3,28
6092,4,2025-06-26,4,29
6093,362,2025-06-26,1,5
6094,7,2025-06-26,1,3
6095,985,2025-06-26,5,22
6096,647,2025-06-26,1,9
6097,538,2025-06-27,1,2
6098,360,2025-06-27,3,15
6099,266,2025-06-27,1,5
6100,100,2025-06-27,5,22
6101,95,2025-06-27,1,4
6102,396,2025-06-27,3,28
6103,235,2025-06-27,4,21
6104,532,2025-06-27,2,17
6105,262,2025-06-27,4,19
6106,618,2025-06-27,5,24
6107,227,2025-06-27,2,17
6108,77,2025-06-27,1,10
6109,471,2025-06-27,1,6
6110,855,2025-06-27,4,29
6111,537,2025-06-27,4,20
6112,611,2025-06-28,4,19
6113,384,2025-06-28,5,22
6114,856,2025-06-28,1,12
6115,551,2025-06-28,1,25
6116,677,2025-06-28,1,7
6117,548,2025-06-28,2,16
6118,919,2025-06-28,4,19
6119,518,2025-06-28,5,22
6120,491,2025-06-28,1,11
6121,498,2025-06-28,1,25
6122,56,2025-06-28,1,9
6123,623,2025-06-28,1,3
6124,724,2025-06-28,5,22
6125,1,2025-06-29,5,23
6126,922,2025-06-29,1,11
6127,38,2025-06-29,5,26
6128,720,2025-06-29,1,25
6129,222,2025-06-29,1,25
6130,871,2025-06-29,2,16
6131,133,2025-06-29,1,30
6132,855,2025-06-29,3,28
6133,598,2025-06-29,2,17
6134,16,2025-06-29,1,30
6135,710,2025-06-29,2,16
6136,554,2025-06-29,5,23
6137,657,2025-06-29,2,16
6138,182,2025-06-29,4,19
6139,201,2025-06-30,3,28
6140,958,2025-06-30,5,22
6141,870,2025-06-30,1,6
6142,447,2025-06-30,1,2
6143,762,2025-06-30,3,15
6144,379,2025-06-30,2,18
6145,268,2025-06-30,1,1
6146,919,2025-06-30,1,1
6147,860,2025-06-30,5,26
6148,278,2025-06-30,5,22
6149,541,2025-06-30,1,5
6150,972,2025-06-30,4,29
6151,632,2025-07-01,1,6
6152,598,2025-07-01,1,30
6153,582,2025-07-01,4,29
6154,995,2025-07-01,1,4
6155,114,2025-07-01,1,11
6156,788,2025-07-01,1,1
6157,613,2025-07-01,2,16
6158,23,2025-07-02,2,18
6159,834,2025-07-02,1,4
6160,476,2025-07-02,1,1
6161,443,2025-07-02,1,3
6162,511,2025-07-02,1,3
6163,210,2025-07-02,3,28
6164,306,2025-07-02,4,29
6165,856,2025-07-02,1,2
6166,246,2025-07-03,2,18
6167,306,2025-07-03,3,13
6168,567,2025-07-03,1,5
6169,972,2025-07-03,1,7
6170,79,2025-07-03,2,16
6171,602,2025-07-03,1,11
6172,695,2025-07-03,5,24
6173,768,2025-07-03,1,12
6174,846,2025-07-04,3,13
6175,207,2025-07-04,4,20
6176,104,2025-07-04,4,29
6177,409,2025-07-04,1,9
6178,817,2025-07-04,1,12
6179,826,2025-07-04,5,24
6180,493,2025-07-04,4,21
6181,160,2025-07-04,1,4
6182,294,2025-07-04,1,27
6183,476,2025-07-04,1,2
6184,404,2025-07-04,1,7
6185,467,2025-07-05,3,14
6186,873,2025-07-05,1,12
6187,487,2025-07-05,1,2
6188,55,2025-07-05,3,13
6189,193,2025-07-05,4,21
6190,757,2025-07-05,1,8
6191,805,2025-07-05,3,15
6192,433,2025-07-05,4,19
6193,578,2025-07-05,1,10
6194,70,2025-07-05,3,28
6195,827,2025-07-05,1,11
6196,803,2025-07-06,4,19
6197,175,2025-07-06,1,11
6198,306,2025-07-06,4,19
6199,206,2025-07-06,4,19
6200,239,2025-07-06,1,4
6201,571,2025-07-06,1,5
6202,944,2025-07-06,1,27
6203,535,2025-07-06,4,21
6204,225,2025-07-06,1,4
6205,941,2025-07-06,2,17
6206,243,2025-07-06,3,28
6207,140,2025-07-07,1,10
6208,942,2025-07-07,1,7
6209,583,2025-07-07,1,5
6210,337,2025-07-07,3,14
6211,513,2025-07-07,1,27
6212,991,2025-07-07,1,11
6213,233,2025-07-07,1,3
6214,520,2025-07-07,1,4
6215,495,2025-07-07,1,9
6216,81,2025-07-07,1,10
6217,241,2025-07-08,1,25
6218,119,2025-07-08,2,16
6219,270,2025-07-08,1,30
6220,817,2025-07-08,1,10
6221,616,2025-07-08,1,3
6222,848,2025-07-08,1,3
6223,334,2025-07-08,1,10
6224,750,2025-07-08,2,18
6225,931,2025-07-09,2,16
6226,84,2025-07-09,1,4
6227,808,2025-07-09,4,20
6228,568,2025-07-09,3,15
6229,627,2025-07-09,1,2
6230,585,2025-07-09,4,19
6231,622,2025-07-09,1,10
6232,835,2025-07-10,1,25
6233,552,2025-07-10,1,25
6234,95,2025-07-10,1,10
6235,925,2025-07-10,1,10
6236,891,2025-07-10,1,4
6237,45,2025-07-10,1,5
6238,928,2025-07-10,1,11
6239,597,2025-07-10,4,20
6240,990,2025-07-10,1,11
6241,662,2025-07-10,1,7
6242,786,2025-07-11,1,1
6243,334,2025-07-11,1,2
6244,478,2025-07-11,1,10
6245,99,2025-07-11,2,18
6246,732,2025-07-11,5,26
6247,130,2025-07-11,5,23
6248,719,2025-07-11,5,23
6249,407,2025-07-11,5,22
6250,389,2025-07-11,5,22
6251,403,2025-07-11,1,4
6252,857,2025-07-11,4,20
6253,198,2025-07-12,1,30
6254,523,2025-07-12,2,16
6255,684,2025-07-12,4,29
6256,942,2025-07-12,1,6
6257,738,2025-07-12,5,24
6258,284,2025-07-12,1,1
6259,277,2025-07-12,1,7
6260,68,2025-07-12,3,15
6261,293,2025-07-12,2,16
6262,655,2025-07-12,4,21
6263,913,2025-07-12,4,29
6264,39,2025-07-13,1,10
6265,762,2025-07-13,1,10
6266,592,2025-07-13,4,29
6267,94,2025-07-13,1,30
6268,313,2025-07-13,1,4
6269,332,2025-07-13,1,30
6270,473,2025-07-13,1,25
6271,424,2025-07-13,3,14
6272,255,2025-07-13,1,11
6273,815,2025-07-13,1,27
6274,765,2025-07-13,1,5
6275,133,2025-07-14,4,20
6276,609,2025-07-14,3,13
6277,91,2025-07-14,1,8
6278,149,2025-07-14,4,21
6279,350,2025-07-14,1,11
6280,134,2025-07-14,3,13
6281,340,2025-07-14,3,15
6282,747,2025-07-14,3,15
6283,353,2025-07-14,5,22
6284,834,2025-07-15,4,19
6285,907,2025-07-15,1,4
6286,958,2025-07-15,5,26
6287,69,2025-07-15,5,26
6288,26,2025-07-15,5,22
6289,857,2025-07-15,2,17
6290,138,2025-07-15,3,15
6291,488,2025-07-15,4,21
6292,854,2025-07-16,1,6
6293,406,2025-07-16,4,19
6294,125,2025-07-16,2,18
6295,401,2025-07-16,1,8
6296,194,2025-07-16,4,20
6297,173,2025-07-16,4,20
6298,925,2025-07-16,4,20
6299,351,2025-07-16,3,14
6300,847,2025-07-16,1,6
6301,319,2025-07-16,1,4
6302,986,2025-07-17,1,9
6303,995,2025-07-17,5,23
6304,105,2025-07-17,5,26
6305,348,2025-07-17,5,24
6306,316,2025-07-17,1,1
6307,126,2025-07-17,1,1
6308,751,2025-07-17,4,20
6309,136,2025-07-17,2,18
6310,675,2025-07-18,5,26
6311,8,2025-07-18,2,16
6312,61,2025-07-18,1,5
6313,168,2025-07-18,3,13
6314,147,2025-07-18,1,8
6315,638,2025-07-18,5,22
6316,374,2025-07-18,4,29
6317,221,2025-07-18,1,1
6318,446,2025-07-18,1,6
6319,643,2025-07-19,1,3
6320,431,2025-07-19,1,12
6321,193,2025-07-19,1,2
6322,184,2025-07-19,3,15
6323,97,2025-07-19,1,10
6324,147,2025-07-19,4,29
6325,657,2025-07-19,5,23
6326,769,2025-07-19,1,2
6327,270,2025-07-19,4,20
6328,103,2025-07-19,1,30
6329,385,2025-07-19,1,9
6330,815,2025-07-20,3,14
6331,761,2025-07-20,1,2
6332,672,2025-07-20,5,22
6333,834,2025-07-20,1,25
6334,693,2025-07-20,1,12
6335,611,2025-07-20,1,3
6336,411,2025-07-20,1,27
6337,35,2025-07-20,2,18
6338,95,2025-07-20,1,6
6339,91,2025-07-20,5,24
6340,765,2025-07-20,5,26
6341,637,2025-07-20,3,15
6342,811,2025-07-20,1,30
6343,617,2025-07-21,1,2
6344,450,2025-07-21,1,3
6345,753,2025-07-21,1,27
6346,778,2025-07-21,1,8
6347,609,2025-07-21,5,22
6348,940,2025-07-21,4,20
6349,874,2025-07-21,5,22
6350,373,2025-07-21,1,2
6351,630,2025-07-21,1,4
6352,70,2025-07-22,3,13
6353,787,2025-07-22,1,25
6354,846,2025-07-22,1,4
6355,152,2025-07-22,4,21
6356,729,2025-07-22,3,15
6357,330,2025-07-22,5,22
6358,348,2025-07-22,2,18
6359,559,2025-07-22,5,23
6360,471,2025-07-22,1,11
6361,882,2025-07-23,1,27
6362,335,2025-07-23,1,7
6363,90,2025-07-23,1,2
6364,809,2025-07-23,1,6
6365,206,2025-07-23,1,4
6366,23,2025-07-23,1,2
6367,151,2025-07-24,1,25
6368,69,2025-07-24,1,4
6369,475,2025-07-24,5,26
6370,120,2025-07-24,3,13
6371,175,2025-07-24,1,11
6372,558,2025-07-24,1,27
6373,775,2025-07-24,1,30
6374,433,2025-07-24,3,14
6375,603,2025-07-24,1,8
6376,736,2025-07-24,4,29
6377,384,2025-07-24,1,9
6378,498,2025-07-24,1,1
6379,79,2025-07-24,1,7
6380,504,2025-07-25,1,9
6381,772,2025-07-25,1,12
6382,212,2025-07-25,5,24
6383,102,2025-07-25,2,18
6384,998,2025-07-25,4,29
6385,950,2025-07-25,1,5
6386,212,2025-07-25,5,26
6387,116,2025-07-25,1,8
6388,398,2025-07-25,1,2
6389,876,2025-07-25,5,26
6390,901,2025-07-25,5,22
6391,271,2025-07-26,1,1
6392,371,2025-07-26,1,7
6393,676,2025-07-26,4,21
6394,809,2025-07-26,2,17
6395,571,2025-07-26,5,24
6396,336,2025-07-26,4,21
6397,740,2025-07-26,1,1
6398,478,2025-07-26,1,5
6399,65,2025-07-26,1,2
6400,439,2025-07-26,1,4
6401,775,2025-07-26,1,2
6402,6,2025-07-26,3,15
6403,762,2025-07-27,1,9
6404,775,2025-07-27,5,24
6405,678,2025-07-27,1,8
6406,222,2025-07-27,1,4
6407,684,2025-07-27,1,30
6408,308,2025-07-27,1,25
6409,88,2025-07-27,3,13
6410,172,2025-07-27,3,14
6411,302,2025-07-27,4,19
6412,350,2025-07-27,2,17
6413,780,2025-07-27,1,27
6414,379,2025-07-28,1,6
6415,515,2025-07-28,3,28
6416,643,2025-07-28,1,11
6417,663,2025-07-28,1,11
6418,739,2025-07-28,5,24
6419,582,2025-07-28,4,20
6420,33,2025-07-28,2,18
6421,422,2025-07-28,1,3
6422,649,2025-07-29,3,28
6423,461,2025-07-29,1,6
6424,108,2025-07-29,1,6
6425,854,2025-07-29,1,4
6426,306,2025-07-29,4,19
6427,600,2025-07-29,2,16
6428,14,2025-07-29,2,17
6429,804,2025-07-29,3,28
6430,473,2025-07-29,1,25
6431,243,2025-07-29,4,29
6432,406,2025-07-29,1,27
6433,262,2025-07-30,4,29
6434,425,2025-07-30,5,26
6435,953,2025-07-30,1,12
6436,146,2025-07-30,1,8
6437,35,2025-07-30,5,26
6438,421,2025-07-30,1,27
6439,17,2025-07-30,5,23
6440,697,2025-07-30,3,28
6441,128,2025-07-30,1,9
6442,540,2025-07-30,1,30
6443,249,2025-07-30,3,14
6444,641,2025-07-31,3,28
6445,989,2025-07-31,1,6
6446,44,2025-07-31,1,12
6447,928,2025-07-31,4,19
6448,966,2025-07-31,3,13
6449,756,2025-07-31,1,25
6450,768,2025-07-31,1,9
6451,310,2025-07-31,1,7
6452,284,2025-07-31,4,29
6453,326,2025-08-01,1,8
6454,438,2025-08-01,3,28
6455,262,2025-08-01,1,25
6456,896,2025-08-01,5,26
6457,45,2025-08-01,1,30
6458,908,2025-08-01,1,2
6459,42,2025-08-01,4,21
6460,606,2025-08-01,5,26
6461,468,2025-08-01,1,11
6462,710,2025-08-02,1,8
6463,774,2025-08-02,1,8
6464,477,2025-08-02,1,5
6465,621,2025-08-02,5,26
6466,567,2025-08-02,1,1
6467,497,2025-08-02,1,8
6468,624,2025-08-02,1,2
6469,209,2025-08-02,3,14
6470,637,2025-08-02,2,18
6471,902,2025-08-02,2,18
6472,858,2025-08-02,1,9
6473,57,2025-08-03,1,5
6474,153,2025-08-03,2,17
6475,894,2025-08-03,5,26
6476,137,2025-08-03,5,22
6477,436,2025-08-03,4,20
6478,400,2025-08-03,1,8
6479,592,2025-08-03,3,15
6480,504,2025-08-03,5,23
6481,836,2025-08-03,2,17
6482,359,2025-08-03,2,17
6483,108,2025-08-03,5,26
6484,250,2025-08-03,1,12
6485,307,2025-08-03,5,26
6486,685,2025-08-03,1,7
6487,702,2025-08-04,1,9
6488,639,2025-08-04,5,23
6489,380,2025-08-04,1,3
6490,713,2025-08-04,5,26
6491,874,2025-08-04,1,25
6492,303,2025-08-04,1,4
6493,639,2025-08-04,4,21
6494,896,2025-08-04,5,23
6495,984,2025-08-04,1,2
6496,153,2025-08-04,5,22
6497,931,2025-08-04,4,19
6498,72,2025-08-04,1,11
6499,328,2025-08-05,5,23
6500,968,2025-08-05,1,4
6501,934,2025-08-05,3,14
6502,290,2025-08-05,1,10
6503,391,2025-08-05,4,19
6504,527,2025-08-05,1,25
6505,464,2025-08-05,1,11
6506,934,2025-08-05,1,4
6507,941,2025-08-05,1,7
6508,744,2025-08-06,1,9
6509,845,2025-08-06,1,25
6510,884,2025-08-06,1,4
6511,129,2025-08-06,3,15
6512,455,2025-08-06,1,11
6513,831,2025-08-06,1,7
6514,48,2025-08-06,4,21
6515,196,2025-08-07,1,8
6516,434,2025-08-07,1,8
6517,438,2025-08-07,4,29
6518,284,2025-08-07,3,14
6519,968,2025-08-07,2,18
6520,237,2025-08-07,2,16
6521,330,2025-08-07,4,29
6522,881,2025-08-07,2,17
6523,401,2025-08-07,1,25
6524,528,2025-08-08,1,8
6525,734,2025-08-08,5,22
6526,166,2025-08-08,5,23
6527,948,2025-08-08,4,21
6528,543,2025-08-08,2,17
6529,479,2025-08-08,5,22
6530,433,2025-08-09,1,9
6531,420,2025-08-09,5,23
6532,436,2025-08-09,1,25
6533,902,2025-08-09,1,4
6534,971,2025-08-09,1,2
6535,128,2025-08-09,1,10
6536,809,2025-08-09,5,22
6537,9,2025-08-09,4,29
6538,690,2025-08-10,1,6
6539,145,2025-08-10,1,2
6540,489,2025-08-10,5,26
6541,229,2025-08-10,1,8
6542,904,2025-08-10,1,9
6543,978,2025-08-10,1,3
6544,980,2025-08-10,1,6
6545,999,2025-08-10,4,20
6546,105,2025-08-10,1,30
6547,16,2025-08-11,2,18
6548,847,2025-08-11,3,28
6549,948,2025-08-11,1,8
6550,200,2025-08-11,1,30
6551,409,2025-08-11,5,26
6552,409,2025-08-11,1,27
6553,849,2025-08-11,1,5
6554,142,2025-08-12,1,25
6555,709,2025-08-12,2,17
6556,632,2025-08-12,3,15
6557,296,2025-08-12,1,4
6558,335,2025-08-12,3,14
6559,685,2025-08-12,1,6
6560,516,2025-08-12,1,5
6561,535,2025-08-12,1,11
6562,538,2025-08-12,5,24
6563,542,2025-08-12,2,18
6564,993,2025-08-12,3,15
6565,645,2025-08-12,1,8
6566,715,2025-08-12,1,2
6567,411,2025-08-13,1,4
6568,73,2025-08-13,3,14
6569,584,2025-08-13,4,19
6570,757,2025-08-13,1,11
6571,664,2025-08-13,1,8
6572,266,2025-08-13,1,9
6573,100,2025-08-13,1,25
6574,80,2025-08-13,5,24
6575,91,2025-08-14,1,11
6576,147,2025-08-14,1,25
6577,466,2025-08-14,1,30
6578,580,2025-08-14,2,18
6579,832,2025-08-14,1,4
6580,88,2025-08-14,1,6
6581,484,2025-08-14,2,16
6582,574,2025-08-14,2,18
6583,519,2025-08-14,1,30
6584,480,2025-08-15,1,11
6585,402,2025-08-15,1,10
6586,711,2025-08-15,5,23
6587,57,2025-08-15,1,11
6588,713,2025-08-15,2,17
6589,913,2025-08-15,1,10
6590,484,2025-08-15,5,24
6591,104,2025-08-15,5,24
6592,299,2025-08-15,3,14
6593,153,2025-08-15,1,8
6594,473,2025-08-15,1,5
6595,888,2025-08-15,1,11
6596,164,2025-08-16,1,25
6597,269,2025-08-16,4,20
6598,364,2025-08-16,4,29
6599,216,2025-08-16,4,20
6600,357,2025-08-16,3,15
6601,59,2025-08-16,5,26
6602,699,2025-08-16,4,21
6603,821,2025-08-16,3,14
6604,318,2025-08-16,1,25
6605,268,2025-08-17,4,19
6606,899,2025-08-17,1,7
6607,590,2025-08-17,4,20
6608,695,2025-08-17,4,21
6609,890,2025-08-17,1,5
6610,811,2025-08-17,1,2
6611,678,2025-08-17,3,28
6612,312,2025-08-17,4,21
6613,828,2025-08-17,5,26
6614,770,2025-08-17,1,9
6615,922,2025-08-17,1,4
6616,759,2025-08-18,1,2
6617,265,2025-08-18,1,11
6618,965,2025-08-18,1,4
6619,753,2025-08-18,1,9
6620,19,2025-08-18,1,9
6621,175,2025-08-18,5,23
6622,692,2025-08-18,5,24
6623,416,2025-08-18,1,7
6624,81,2025-08-19,4,20
6625,80,2025-08-19,1,27
6626,443,2025-08-19,4,19
6627,412,2025-08-19,1,6
6628,340,2025-08-19,4,19
6629,238,2025-08-19,1,1
6630,198,2025-08-19,1,10
6631,335,2025-08-19,5,23
6632,767,2025-08-20,1,2
6633,653,2025-08-20,1,27
6634,868,2025-08-20,1,2
6635,371,2025-08-20,5,23
6636,22,2025-08-20,4,19
6637,214,2025-08-20,3,15
6638,192,2025-08-20,2,16
6639,278,2025-08-20,4,21
6640,649,2025-08-20,1,6
6641,212,2025-08-20,4,29
6642,199,2025-08-20,4,21
6643,396,2025-08-20,4,19
6644,892,2025-08-20,1,4
6645,891,2025-08-20,1,7
6646,644,2025-08-20,1,12
6647,611,2025-08-21,1,2
6648,491,2025-08-21,2,16
6649,332,2025-08-21,1,25
6650,60,2025-08-21,5,22
6651,231,2025-08-21,4,19
6652,58,2025-08-21,4,20
6653,338,2025-08-21,5,23
6654,885,2025-08-21,1,1
6655,237,2025-08-21,1,6
6656,275,2025-08-21,1,25
6657,182,2025-08-22,1,12
6658,115,2025-08-22,1,25
6659,856,2025-08-22,1,10
6660,10,2025-08-22,1,5
6661,771,2025-08-22,3,15
6662,775,2025-08-22,3,15
6663,648,2025-08-22,1,10
6664,498,2025-08-22,1,10
6665,817,2025-08-22,1,5
6666,921,2025-08-22,2,17
6667,714,2025-08-23,4,29
6668,189,2025-08-23,4,20
6669,628,2025-08-23,1,27
6670,328,2025-08-23,3,15
6671,524,2025-08-23,4,19
6672,400,2025-08-23,1,8
6673,265,2025-08-23,2,18
6674,667,2025-08-23,1,9
6675,423,2025-08-23,1,2
6676,59,2025-08-23,2,18
6677,325,2025-08-23,3,14
6678,785,2025-08-23,2,16
6679,586,2025-08-23,1,25
6680,545,2025-08-24,4,29
6681,801,2025-08-24,1,9
6682,140,2025-08-24,2,18
6683,972,2025-08-24,4,19
6684,852,2025-08-24,1,1
6685,905,2025-08-24,1,7
6686,624,2025-08-24,1,5
6687,252,2025-08-24,1,7
6688,515,2025-08-24,3,14
6689,610,2025-08-24,1,11
6690,629,2025-08-24,1,6
6691,103,2025-08-24,1,8
6692,280,2025-08-24,4,19
6693,466,2025-08-25,4,19
6694,881,2025-08-25,1,2
6695,81,2025-08-25,4,19
6696,814,2025-08-25,1,25
6697,303,2025-08-25,3,28
6698,434,2025-08-25,4,29
6699,126,2025-08-25,4,21
6700,496,2025-08-26,2,18
6701,760,2025-08-26,1,6
6702,930,2025-08-26,1,4
6703,637,2025-08-26,1,11
6704,729,2025-08-26,1,11
6705,872,2025-08-26,2,16
6706,906,2025-08-27,4,20
6707,459,2025-08-27,3,28
6708,999,2025-08-27,1,4
6709,461,2025-08-27,3,13
6710,854,2025-08-27,3,13
6711,997,2025-08-27,3,15
6712,409,2025-08-27,1,27
6713,878,2025-08-27,1,3
6714,750,2025-08-27,2,18
6715,734,2025-08-28,1,4
6716,86,2025-08-28,3,13
6717,540,2025-08-28,1,1
6718,733,2025-08-28,5,22
6719,494,2025-08-28,5,24
6720,855,2025-08-28,4,29
6721,201,2025-08-28,1,11
6722,786,2025-08-28,3,14
6723,494,2025-08-28,3,14
6724,733,2025-08-28,1,12
6725,979,2025-08-28,1,10
6726,506,2025-08-29,4,19
6727,223,2025-08-29,1,4
6728,724,2025-08-29,4,29
6729,929,2025-08-29,1,27
6730,313,2025-08-29,3,14
6731,817,2025-08-29,3,14
6732,594,2025-08-29,1,5
6733,662,2025-08-29,1,9
6734,433,2025-08-29,5,26
6735,197,2025-08-30,1,4
6736,822,2025-08-30,2,18
6737,206,2025-08-30,1,10
6738,655,2025-08-30,1,10
6739,464,2025-08-30,3,28
6740,639,2025-08-30,3,15
6741,647,2025-08-30,1,11
6742,564,2025-08-30,1,30
6743,977,2025-08-30,1,12
6744,286,2025-08-30,1,27
6745,177,2025-08-31,2,17
6746,352,2025-08-31,1,4
6747,123,2025-08-31,1,8
6748,319,2025-08-31,3,14
6749,217,2025-08-31,1,4
6750,358,2025-08-31,2,18
6751,286,2025-08-31,1,30
6752,744,2025-08-31,1,11
6753,785,2025-08-31,4,29
6754,624,2025-08-31,2,18
6755,70,2025-08-31,1,25
6756,59,2025-08-31,1,30
6757,1000,2025-08-31,1,1
6758,371,2025-08-31,1,1
6759,865,2025-09-01,1,27
6760,991,2025-09-01,4,21
6761,582,2025-09-01,3,28
6762,456,2025-09-01,1,12
6763,345,2025-09-01,3,15
6764,543,2025-09-01,2,16
6765,702,2025-09-01,3,15
6766,161,2025-09-01,3,15
6767,218,2025-09-01,1,10
6768,154,2025-09-01,5,22
6769,624,2025-09-01,4,19
6770,215,2025-09-02,2,17
6771,25,2025-09-02,5,24
6772,43,2025-09-02,1,25
6773,206,2025-09-02,5,24
6774,737,2025-09-02,1,6
6775,32,2025-09-02,1,8
6776,40,2025-09-02,1,1
6777,224,2025-09-02,2,17
6778,812,2025-09-02,3,13
6779,991,2025-09-02,5,24
6780,119,2025-09-02,1,6
6781,117,2025-09-02,4,19
6782,821,2025-09-03,2,17
6783,147,2025-09-03,4,20
6784,286,2025-09-03,1,1
6785,866,2025-09-03,1,9
6786,36,2025-09-03,1,11
6787,416,2025-09-03,5,26
6788,56,2025-09-03,1,10
6789,868,2025-09-03,1,8
6790,466,2025-09-03,3,13
6791,553,2025-09-04,1,5
6792,379,2025-09-04,3,13
6793,165,2025-09-04,1,8
6794,104,2025-09-04,3,28
6795,387,2025-09-04,5,23
6796,815,2025-09-04,3,13
6797,750,2025-09-04,1,7
6798,22,2025-09-04,1,9
6799,399,2025-09-04,2,17
6800,932,2025-09-04,4,29
6801,453,2025-09-04,1,8
6802,128,2025-09-05,1,11
6803,362,2025-09-05,3,13
6804,564,2025-09-05,4,20
6805,919,2025-09-05,1,25
6806,317,2025-09-05,3,15
6807,200,2025-09-05,2,16
6808,542,2025-09-05,2,18
6809,535,2025-09-05,2,18
6810,90,2025-09-05,1,27
6811,567,2025-09-05,2,18
6812,753,2025-09-05,1,30
6813,32,2025-09-05,3,28
6814,284,2025-09-05,5,22
6815,916,2025-09-06,5,22
6816,78,2025-09-06,1,11
6817,843,2025-09-06,1,10
6818,374,2025-09-06,5,24
6819,889,2025-09-06,5,22
6820,729,2025-09-06,1,30
6821,143,2025-09-06,3,15
6822,533,2025-09-06,3,14
6823,774,2025-09-06,3,28
6824,470,2025-09-06,1,9
6825,478,2025-09-06,1,6
6826,906,2025-09-07,1,1
6827,606,2025-09-07,1,6
6828,927,2025-09-07,3,28
6829,608,2025-09-07,1,6
6830,192,2025-09-07,1,7
6831,705,2025-09-07,1,5
6832,926,2025-09-07,1,27
6833,468,2025-09-07,1,30
6834,173,2025-09-07,1,6
6835,290,2025-09-07,1,25
6836,489,2025-09-07,1,11
6837,214,2025-09-07,3,28
6838,764,2025-09-07,1,10
6839,567,2025-09-07,3,13
6840,509,2025-09-08,1,30
6841,758,2025-09-08,2,16
6842,972,2025-09-08,1,5
6843,846,2025-09-08,1,11
6844,214,2025-09-08,3,28
6845,177,2025-09-08,1,30
6846,284,2025-09-08,1,4
6847,13,2025-09-08,1,8
6848,392,2025-09-08,1,3
6849,919,2025-09-09,1,2
6850,303,2025-09-09,1,11
6851,522,2025-09-09,4,21
6852,426,2025-09-09,1,9
6853,489,2025-09-09,3,15
6854,438,2025-09-09,1,27
6855,682,2025-09-10,5,24
6856,463,2025-09-10,2,17
6857,116,2025-09-10,1,12
6858,535,2025-09-10,5,24
6859,176,2025-09-10,2,16
6860,969,2025-09-10,1,6
6861,108,2025-09-10,4,20
6862,974,2025-09-10,4,21
6863,322,2025-09-10,1,8
6864,762,2025-09-10,2,16
6865,391,2025-09-10,1,30
6866,787,2025-09-11,2,18
6867,8,2025-09-11,1,11
6868,385,2025-09-11,3,14
6869,387,2025-09-11,4,19
6870,937,2025-09-11,3,14
6871,582,2025-09-11,1,3
6872,188,2025-09-11,4,29
6873,914,2025-09-11,1,27
6874,670,2025-09-11,4,29
6875,608,2025-09-11,1,4
6876,257,2025-09-11,2,17
6877,168,2025-09-11,1,11
6878,555,2025-09-11,4,19
6879,779,2025-09-11,5,23
6880,604,2025-09-12,1,30
6881,541,2025-09-12,1,8
6882,827,2025-09-12,1,12
6883,841,2025-09-12,4,29
6884,625,2025-09-12,4,21
6885,762,2025-09-12,1,10
6886,669,2025-09-13,4,29
6887,898,2025-09-13,3,28
6888,878,2025-09-13,4,19
6889,181,2025-09-13,3,14
6890,900,2025-09-13,5,26
6891,137,2025-09-13,1,27
6892,320,2025-09-13,4,21
6893,645,2025-09-13,2,16
6894,353,2025-09-13,1,7
6895,373,2025-09-13,2,18
6896,198,2025-09-13,1,9
6897,95,2025-09-13,4,21
6898,405,2025-09-13,5,24
6899,445,2025-09-14,1,1
6900,387,2025-09-14,2,16
6901,972,2025-09-14,1,11
6902,262,2025-09-14,1,2
6903,80,2025-09-14,1,11
6904,201,2025-09-14,4,20
6905,187,2025-09-14,4,29
6906,33,2025-09-14,1,27
6907,613,2025-09-14,2,16
6908,506,2025-09-14,5,22
6909,132,2025-09-14,1,27
6910,135,2025-09-15,1,4
6911,513,2025-09-15,4,19
6912,440,2025-09-15,1,8
6913,940,2025-09-15,5,26
6914,964,2025-09-15,1,2
6915,218,2025-09-15,4,20
6916,629,2025-09-15,3,28
6917,955,2025-09-15,4,29
6918,734,2025-09-15,4,19
6919,903,2025-09-15,5,26
6920,856,2025-09-15,5,22
6921,300,2025-09-16,1,7
6922,557,2025-09-16,1,10
6923,205,2025-09-16,4,21
6924,91,2025-09-16,1,8
6925,592,2025-09-16,1,25
6926,834,2025-09-16,3,15
6927,31,2025-09-16,3,28
6928,8,2025-09-16,2,18
6929,860,2025-09-16,4,20
6930,362,2025-09-17,1,30
6931,30,2025-09-17,3,14
6932,881,2025-09-17,1,4
6933,97,2025-09-17,1,10
6934,663,2025-09-17,4,21
6935,16,2025-09-17,1,3
6936,505,2025-09-17,2,16
6937,468,2025-09-17,1,25
6938,498,2025-09-17,4,29
6939,323,2025-09-17,5,24
6940,625,2025-09-17,1,27
6941,152,2025-09-17,4,19
6942,26,2025-09-18,5,22
6943,510,2025-09-18,3,14
6944,951,2025-09-18,1,4
6945,853,2025-09-18,1,11
6946,699,2025-09-18,4,20
6947,600,2025-09-18,2,18
6948,711,2025-09-18,4,29
6949,287,2025-09-18,2,17
6950,402,2025-09-18,5,26
6951,547,2025-09-19,1,2
6952,571,2025-09-19,4,20
6953,252,2025-09-19,1,10
6954,5,2025-09-19,5,22
6955,496,2025-09-19,1,2
6956,924,2025-09-19,5,23
6957,314,2025-09-19,1,5
6958,430,2025-09-19,2,18
6959,953,2025-09-19,4,20
6960,690,2025-09-19,1,25
6961,477,2025-09-19,4,29
6962,837,2025-09-20,1,1
