scontrino_id,numero_riga,prodotto_id,quantita,prezzo_unitario_locale
6569,3,97,1,1190.38
6570,1,69,1,280.01
6571,1,71,1,181.17
6572,1,6,1,580.69
6573,1,82,1,1121.66
6573,2,16,1,443.12
6573,3,85,1,191.83
6574,1,20,1,53700.17
6574,2,49,2,88232.07
6574,3,71,1,27588.69
6575,1,57,1,192.06
6575,2,60,1,797.05
6576,1,36,1,379.71
6576,2,57,2,196.47
6576,3,40,1,236.74
6577,1,16,1,442.89
6578,1,33,1,658.81
6578,2,91,1,790.57
6579,1,74,1,203.32
6580,1,32,1,222.6
6580,2,84,1,149.48
6580,3,89,1,193.04
6581,1,74,2,225.35
6581,2,34,1,661.01
6581,3,67,1,289.43
6582,1,7,1,167.45
6582,2,41,1,188.57
6583,1,9,1,230.7
6583,2,35,1,998.59
6584,1,88,1,187.44
6584,2,81,1,191.19
6584,3,39,2,152.2
6585,1,38,2,807.91
6586,1,63,1,159225.09
6587,1,97,1,163.0
6588,1,59,1,694.42
6588,2,12,2,983.04
6589,1,48,1,560.55
6589,2,58,1,549.96
6590,1,27,1,138390.48
6590,2,94,1,72507.4
6591,1,44,2,37485.57
6592,1,99,2,535.98
6593,1,44,1,228.56
6594,1,75,2,219.85
6594,2,55,1,456.12
6595,1,45,2,536.08
6595,2,75,1,177.53
6596,1,89,1,191.29
6597,1,9,1,1838.37
6597,2,76,1,6662.11
6597,3,28,1,6390.6
6598,1,62,1,1188.38
6598,2,45,1,3842.44
6598,3,34,1,4939.83
6599,1,88,1,1360.47
6600,1,54,1,495.72
6600,2,91,1,580.56
6600,3,56,1,684.23
6601,1,32,2,38817.97
6602,1,53,1,6747.46
6603,1,100,1,222.48
6604,1,15,1,267.59
6605,1,71,1,1304.19
6606,1,79,1,911.3
6606,2,84,1,142.32
6606,3,78,1,215.15
6607,1,18,1,1648.01
6608,1,89,2,1535.36
6609,1,57,1,187.79
6609,2,20,1,266.43
6610,1,17,2,145.92
6610,2,82,1,1018.31
6611,1,70,1,152.13
6611,2,46,1,748.6
6612,1,56,2,6237.64
6612,2,55,2,3807.09
6612,3,76,1,7403.48
6613,1,21,1,170768.08
6614,1,84,1,152.91
6614,2,28,2,936.01
6615,1,68,1,570.96
6616,1,58,1,541.22
6616,2,99,1,553.64
6616,3,83,1,210.05
6617,1,67,1,287.58
6617,2,61,1,618.01
6618,1,22,1,531.56
6619,1,95,1,198.0
6620,1,52,1,510.09
6620,2,19,1,906.52
6621,1,41,1,26050.61
6621,2,93,1,121618.99
6621,3,51,1,77380.42
6622,1,49,1,72677.79
6623,1,14,1,805.87
6624,1,50,2,7825.57
6624,2,30,1,4667.8
6625,1,80,1,638.99
6625,2,87,2,932.05
6626,1,97,1,1242.89
6626,2,30,1,4639.39
6627,1,71,2,169.48
6627,2,89,1,207.98
6627,3,100,1,267.33
6628,1,32,1,1751.99
6628,2,13,1,3585.14
6629,1,27,1,689.68
6629,2,17,1,151.84
6630,1,62,2,154.82
6631,1,7,1,26110.45
6631,2,5,2,26993.38
6632,1,82,2,1103.63
6632,2,20,1,256.25
6633,1,39,1,146.86
6634,1,100,1,252.17
6634,2,48,1,554.51
6635,1,32,1,36351.34
6635,2,18,1,35339.74
6635,3,34,1,97190.76
6636,1,92,1,8724.45
6636,2,18,1,1635.98
6636,3,73,2,4244.04
6637,1,83,1,198.15
6637,2,66,1,628.41
6638,1,12,2,909.09
6638,2,78,1,220.77
6638,3,82,2,1186.99
6639,1,15,1,1812.93
6639,2,36,1,3302.09
6639,3,64,1,4343.14
6640,1,29,1,252.0
6641,1,2,2,1566.39
6641,2,26,2,3249.14
6642,1,61,1,5187.87
6642,2,52,1,4899.57
6643,1,58,1,4481.75
6644,1,9,1,230.57
6644,2,41,1,148.47
6645,1,27,1,775.16
6646,1,34,1,621.22
6646,2,44,2,228.19
6647,1,39,1,178.26
6648,1,75,1,203.44
6649,1,14,1,812.45
6649,2,33,1,583.82
6650,1,65,1,148391.47
6650,2,27,1,114535.64
6650,3,51,1,89406.17
6651,1,10,1,1320.33
6651,2,86,1,1692.19
6651,3,60,1,5978.53
6652,1,82,1,7981.09
6653,1,76,1,148581.59
6653,2,48,1,98618.14
6653,3,88,1,28445.96
6654,1,6,1,590.69
6654,2,85,1,198.61
6655,1,3,1,505.17
6656,1,83,1,224.44
6657,1,51,2,434.45
6658,1,95,1,191.91
6658,2,3,1,507.74
6658,3,66,1,809.31
6659,1,37,2,494.79
6659,2,59,1,655.53
6659,3,67,2,279.43
6660,1,8,1,226.08
6660,2,23,1,920.24
6661,1,97,1,129.94
6661,2,74,1,190.77
6662,1,82,1,1029.13
6663,1,83,1,242.54
6663,2,35,1,963.1
6664,1,63,1,897.61
6664,2,64,2,493.67
6665,1,5,1,183.17
6665,2,45,1,561.65
6666,1,47,2,525.23
6666,2,93,1,810.83
6666,3,52,1,576.69
6667,1,75,1,1476.07
6667,2,49,1,4240.73
6667,3,98,1,5599.88
6668,1,50,1,6287.43
6669,1,45,2,484.34
6670,1,4,1,595.78
6671,1,31,1,7448.1
6671,2,11,1,1377.42
6671,3,62,1,1263.78
6672,1,14,1,836.74
6673,1,13,2,507.25
6673,2,54,2,513.84
6673,3,96,2,243.49
6674,1,78,1,195.5
6675,1,50,2,837.39
6675,2,76,1,905.61
6675,3,42,1,551.61
6676,1,49,1,514.34
6677,1,72,1,465.04
6677,2,56,1,734.27
6678,1,45,1,556.75
6678,2,73,1,513.47
6679,1,30,1,682.57
6679,2,72,1,630.59
6680,1,30,1,5045.52
6681,1,48,1,595.62
6681,2,44,1,231.0
6682,1,49,1,550.75
6683,1,14,1,7037.67
6683,2,60,1,5602.38
6684,1,12,1,751.03
6685,1,74,1,220.63
6685,2,98,2,678.62
6685,3,67,2,278.71
6686,1,62,1,160.02
6686,2,56,2,909.87
6687,1,65,1,781.34
6687,2,71,1,183.14
6688,1,85,1,180.08
6688,2,39,1,129.63
6688,3,62,1,137.17
6689,1,72,1,609.48
6689,2,82,1,1020.24
6690,1,31,1,797.14
6690,2,66,1,761.52
6690,3,24,1,520.54
6691,1,78,1,218.93
6691,2,45,1,479.19
6691,3,85,2,191.62
6692,1,45,2,4029.12
6693,1,49,1,3920.52
6693,2,18,1,1513.57
6694,1,26,1,460.96
6695,1,7,1,1216.19
6695,2,76,1,7058.52
6695,3,17,1,1137.8
6696,1,15,1,236.01
6697,1,97,1,132.13
6697,2,55,1,396.2
6697,3,49,1,425.76
6698,1,20,1,2140.26
6698,2,97,1,1368.08
6698,3,41,1,1190.28
6699,1,9,1,1593.81
6699,2,55,1,3787.31
6700,1,34,1,595.69
6701,1,5,2,183.07
6701,2,82,1,1171.95
6701,3,40,1,273.49
6702,1,72,1,674.02
6703,1,77,1,222.56
6703,2,61,1,547.2
6703,3,87,2,1014.99
6704,1,12,1,926.49
6704,2,100,1,277.67
6705,1,35,1,1251.16
6705,2,25,1,209.86
6705,3,92,1,1315.37
6706,1,69,1,2490.01
6706,2,80,1,4605.32
6707,1,25,1,170.93
6708,1,58,2,584.69
6708,2,10,1,159.04
6709,1,13,1,402.44
6709,2,79,1,758.11
6709,3,42,1,545.07
6710,1,95,2,165.92
6710,2,78,1,175.94
6711,1,63,1,770.03
6711,2,81,1,153.83
6711,3,13,1,360.66
6712,1,37,1,422.96
6713,1,1,1,864.24
6714,1,51,1,503.11
6714,2,64,1,589.63
6715,1,44,2,202.09
6715,2,87,1,904.4
6715,3,29,2,239.75
6716,1,86,1,184.37
6716,2,13,1,431.02
6717,1,29,1,237.36
6717,2,65,1,858.64
6718,1,96,1,34882.01
6719,1,19,1,137036.97
6719,2,89,1,32957.7
6719,3,64,1,96491.46
6720,1,88,1,1523.52
6720,2,89,1,1676.15
6720,3,40,1,1845.29
6721,1,76,1,876.79
6721,2,22,1,498.86
6721,3,63,1,879.08
6722,1,37,1,434.53
6723,1,16,1,339.95
6724,1,98,1,626.53
6724,2,92,1,1141.07
6725,1,46,1,875.15
6726,1,71,1,1300.01
6726,2,88,1,1327.49
6726,3,73,1,3985.48
6727,1,97,1,151.23
6727,2,27,1,687.41
6728,1,44,1,1662.52
6728,2,29,1,1891.54
6728,3,65,1,6275.29
6729,1,21,1,1012.77
6730,1,84,1,120.63
6731,1,88,2,141.87
6731,2,22,1,446.21
6731,3,98,1,580.91
6732,1,1,1,1008.94
6732,2,81,1,190.62
6732,3,71,1,179.82
6733,1,11,1,180.46
6733,2,25,1,217.69
6734,1,69,2,48248.21
6734,2,71,1,30395.37
6735,1,34,1,585.24
6736,1,69,1,341.25
6737,1,61,1,561.41
6737,2,13,1,454.97
6738,1,56,2,866.18
6739,1,95,1,171.7
6739,2,92,2,829.59
6739,3,36,1,359.4
6740,1,5,1,152.05
6740,2,96,1,209.37
6741,1,57,1,195.1
6742,1,77,1,218.0
6742,2,37,1,471.02
6742,3,14,1,848.96
6743,1,92,1,1126.64
6743,2,21,1,1026.58
6743,3,97,2,158.16
6744,1,3,1,541.63
6744,2,86,1,229.02
6744,3,14,1,841.45
6745,1,50,1,882.93
6745,2,31,1,939.54
6745,3,61,1,666.18
6746,1,74,1,215.23
6746,2,1,2,967.66
6747,1,75,1,191.19
6748,1,43,1,644.63
6748,2,66,1,650.6
6748,3,95,2,163.69
6749,1,40,2,277.72
6750,1,25,1,223.45
6750,2,81,1,186.79
6751,1,79,1,909.28
6751,2,98,1,589.56
6752,1,32,1,223.23
6753,1,46,1,6461.29
6754,1,24,1,541.88
6754,2,34,1,689.32
6755,1,20,1,276.62
6755,2,24,2,560.31
6756,1,3,1,554.49
6757,1,57,2,204.72
6757,2,62,1,168.6
6757,3,44,1,229.65
6758,1,96,1,238.61
6758,2,39,1,161.4
6759,1,79,1,845.38
6760,1,6,2,4222.08
6761,1,40,1,210.08
6761,2,52,1,510.66
6762,1,55,1,497.93
6762,2,76,1,849.03
6762,3,63,1,924.66
6763,1,5,1,150.3
6764,1,75,1,204.28
6764,2,15,1,257.26
6764,3,13,1,514.33
6765,1,84,1,120.37
6766,1,18,1,166.47
6766,2,1,1,898.47
6767,1,14,1,854.62
6767,2,46,1,793.37
6768,1,52,1,110673.31
6768,2,84,2,21391.43
6768,3,93,1,114538.19
6769,1,79,2,6453.73
6770,1,73,1,479.88
6770,2,28,1,925.33
6771,1,2,1,35765.29
6771,2,88,1,31756.53
6772,1,27,1,664.33
6772,2,90,1,683.8
6772,3,39,1,153.24
6773,1,85,1,36644.76
6773,2,59,1,107844.25
6773,3,12,1,144683.46
6774,1,10,1,180.74
6774,2,27,2,763.8
6774,3,12,1,885.31
6775,1,21,1,1011.7
6775,2,20,1,306.56
6775,3,71,2,167.27
6776,1,9,2,212.13
6776,2,66,1,741.12
6777,1,2,1,215.23
6778,1,87,2,768.54
6778,2,92,1,890.48
6778,3,28,1,809.99
6779,1,36,1,69621.51
6779,2,27,1,123418.71
6780,1,28,1,876.83
6781,1,69,1,2296.17
6782,1,35,1,1274.7
6782,2,80,1,699.4
6783,1,30,1,4452.67
6783,2,15,1,1977.44
6783,3,3,1,3919.74
6784,1,57,2,212.51
6784,2,15,2,245.38
6784,3,7,2,168.43
6785,1,55,1,465.17
6785,2,23,1,926.68
6785,3,37,2,460.53
6786,1,55,1,531.12
6787,1,89,1,35439.31
6787,2,21,1,158198.1
6788,1,27,1,728.29
6789,1,77,1,206.14
6790,1,14,1,666.8
6790,2,4,1,604.91
6790,3,69,1,272.72
6791,1,20,2,268.03
6791,2,2,2,188.17
6791,3,81,1,164.77
6792,1,95,1,185.38
6792,2,17,2,146.28
6793,1,10,1,153.48
6793,2,30,1,668.39
6794,1,42,2,500.04
6795,1,95,1,28858.92
6796,1,72,1,490.38
6797,1,1,1,923.98
6797,2,67,1,284.73
6797,3,98,1,648.64
6798,1,27,1,751.73
6798,2,49,1,465.24
6798,3,80,1,644.59
6799,1,90,1,772.55
6800,1,13,1,3999.62
6800,2,84,2,1150.88
6800,3,8,1,1557.5
6801,1,6,1,533.01
6802,1,13,1,494.55
6803,1,80,1,553.27
6804,1,67,1,2074.48
6804,2,63,1,7341.57
6805,1,3,1,504.06
6805,2,44,2,233.64
6806,1,61,1,539.67
6806,2,33,1,556.52
6806,3,50,1,757.79
6807,1,91,2,705.47
6807,2,51,1,509.65
6807,3,65,2,874.82
6808,1,61,1,658.81
6808,2,73,2,587.56
6809,1,21,1,1032.31
6809,2,59,2,708.02
6809,3,75,2,234.72
6810,1,48,1,609.56
6810,2,38,1,705.86
6811,1,100,1,270.04
6811,2,10,1,185.44
6812,1,33,1,539.27
6812,2,2,1,189.57
6813,1,76,1,867.72
6814,1,66,2,144048.18
6815,1,1,1,154536.96
6815,2,8,2,36662.2
6816,1,16,1,405.96
6817,1,56,1,852.84
6817,2,78,2,202.95
6818,1,12,2,142443.61
6818,2,49,1,87817.89
6818,3,44,1,35792.68
6819,1,54,1,92295.19
6819,2,67,1,50709.06
6820,1,84,1,143.79
6821,1,37,1,375.82
6821,2,31,1,695.37
6821,3,51,1,447.38
6822,1,50,1,789.7
6822,2,84,2,133.74
6823,1,3,1,464.08
6823,2,24,1,497.15
6824,1,57,1,226.58
6824,2,62,1,166.96
6825,1,72,1,552.17
6826,1,52,1,586.18
6826,2,86,1,212.92
6827,1,22,1,546.29
6827,2,47,1,538.84
6827,3,39,2,157.91
6828,1,34,1,531.6
6828,2,66,1,635.39
6828,3,14,1,751.15
6829,1,81,1,177.2
6830,1,20,2,275.2
6831,1,27,1,731.54
6831,2,32,2,236.53
6832,1,35,2,1163.75
6832,2,98,1,620.87
6833,1,41,1,138.47
6834,1,71,1,171.55
6834,2,79,1,796.47
6834,3,45,1,482.7
6835,1,49,1,470.93
6836,1,58,1,595.25
6837,1,25,2,204.63
6838,1,73,1,521.25
6838,2,97,1,164.85
6839,1,2,1,165.94
6840,1,2,1,185.67
6841,1,73,2,610.9
6841,2,72,1,651.31
6842,1,27,1,699.9
6842,2,88,1,197.78
6843,1,79,1,1014.04
6843,2,46,1,914.81
6844,1,12,1,760.64
6844,2,43,1,590.38
6845,1,55,2,466.39
6845,2,43,1,804.53
6845,3,86,1,214.69
6846,1,26,1,441.29
6846,2,48,1,514.41
6847,1,97,1,172.29
6847,2,3,1,547.82
6847,3,49,1,534.14
6848,1,20,1,285.55
6848,2,58,1,643.92
6849,1,39,1,171.8
6849,2,34,2,549.44
6850,1,93,1,780.46
6850,2,90,1,662.07
6850,3,19,1,791.84
6851,1,29,2,2020.46
6852,1,44,1,214.47
6852,2,56,2,852.41
6852,3,63,1,864.71
6853,1,6,1,496.9
6853,2,74,2,170.21
6854,1,10,1,166.41
6854,2,29,1,251.22
6855,1,22,1,99282.35
6855,2,50,1,146867.54
6855,3,56,1,146484.77
6856,1,93,1,725.64
6856,2,30,1,655.53
6856,3,87,2,1007.29
6857,1,50,1,918.66
6857,2,31,2,807.52
6857,3,7,1,155.46
6858,1,37,1,67165.68
6858,2,60,1,140060.54
6859,1,34,1,630.11
6859,2,20,1,308.08
6860,1,27,2,795.68
6860,2,59,2,634.46
6860,3,85,1,203.96
6861,1,77,1,1593.89
6861,2,9,1,1911.38
6862,1,45,1,3604.31
6862,2,1,1,7786.41
6863,1,61,1,536.77
6864,1,36,2,425.99
6864,2,99,1,577.24
6864,3,21,1,1070.74
6865,1,12,1,795.29
6866,1,28,1,1005.2
6866,2,77,1,232.06
6867,1,26,2,380.12
6868,1,48,1,508.18
6868,2,77,1,190.3
6868,3,60,1,688.69
6869,1,24,1,3593.45
6869,2,81,2,1295.9
6869,3,41,1,1115.02
6870,1,45,1,391.13
6870,2,14,1,760.23
6871,1,65,1,775.76
6871,2,26,1,472.84
6872,1,89,1,1749.8
6872,2,16,2,3182.42
6873,1,72,1,620.73
6873,2,66,1,650.15
6873,3,89,1,215.97
6874,1,97,1,1194.91
6874,2,56,1,6684.45
6875,1,99,1,501.81
6875,2,82,1,1040.15
6876,1,4,1,676.07
6877,1,74,1,204.01
6878,1,29,1,1944.75
6878,2,3,1,4254.15
6878,3,17,1,1271.27
6879,1,92,1,191699.68
6879,2,23,2,136692.91
6880,1,48,1,558.09
6881,1,67,1,276.77
6881,2,99,1,570.72
6881,3,88,1,177.47
6882,1,73,1,496.04
6883,1,8,2,1680.58
6883,2,40,1,1730.15
6884,1,94,1,3559.97
6885,1,53,1,967.84
6886,1,92,1,8085.86
6887,1,23,1,780.54
6887,2,97,1,130.27
6887,3,8,1,180.92
6888,1,76,2,7160.75
6888,2,47,1,3974.91
6889,1,3,1,410.0
6889,2,8,1,212.79
6889,3,86,1,197.3
6890,1,47,1,83170.32
6890,2,85,2,31710.92
6890,3,31,1,146407.26
6891,1,49,1,571.3
6891,2,92,1,1056.94
6891,3,61,1,639.09
6892,1,15,1,1697.07
6893,1,60,2,786.91
6894,1,57,1,228.02
6894,2,95,2,211.67
6894,3,77,1,237.63
6895,1,16,1,477.3
6895,2,98,1,762.05
6896,1,78,1,206.59
6896,2,28,1,979.26
6896,3,6,1,606.33
6897,1,99,1,4690.01
6897,2,67,1,1966.35
6898,1,99,1,97936.27
6898,2,21,1,165148.09
6898,3,13,1,72848.67
6899,1,1,1,1019.73
6900,1,27,1,824.35
6900,2,85,2,220.57
6900,3,56,1,924.29
6901,1,74,1,236.76
6902,1,66,1,753.95
6902,2,83,1,228.14
6902,3,51,1,423.15
6903,1,81,2,182.95
6904,1,25,1,1793.01
6904,2,50,1,7514.47
6905,1,77,1,1710.84
6906,1,68,1,597.69
6906,2,82,1,1125.84
6906,3,56,1,922.11
6907,1,30,1,661.86
6907,2,96,2,245.08
6908,1,41,1,29195.28
6909,1,11,1,174.34
6909,2,24,2,531.24
6909,3,41,1,174.37
6910,1,15,1,233.26
6910,2,53,1,942.24
6911,1,99,1,4492.01
6912,1,93,1,721.25
6913,1,17,1,23600.76
6913,2,92,1,169924.68
6913,3,33,1,103501.6
6914,1,37,1,433.32
6915,1,53,1,6565.48
6915,2,86,1,1596.68
6916,1,29,1,176.66
6917,1,21,1,7976.84
6918,1,23,1,6725.75
6918,2,99,1,4163.68
6919,1,40,2,38923.98
6919,2,82,1,184820.06
6919,3,85,1,33874.42
6920,1,7,1,27411.24
6920,2,84,2,25628.17
6920,3,48,1,94865.28
6921,1,45,1,473.79
6921,2,83,1,220.54
6922,1,44,1,219.89
6922,2,22,1,569.62
6923,1,37,1,3447.42
6924,1,85,1,196.76
6925,1,51,1,482.72
6925,2,81,1,164.81
6925,3,86,1,225.23
6926,1,18,1,190.03
6926,2,63,1,753.95
6926,3,73,1,443.36
6927,1,24,1,481.89
6928,1,82,1,1180.68
6929,1,41,1,1227.76
6930,1,26,1,423.83
6930,2,68,1,550.12
6930,3,3,1,513.04
6931,1,21,1,764.98
6931,2,31,1,680.91
6931,3,81,1,150.39
6932,1,3,1,484.77
6932,2,30,2,603.65
6932,3,75,1,204.53
6933,1,18,1,212.52
6933,2,65,1,697.93
6933,3,55,1,439.44
6934,1,58,1,4204.18
6934,2,54,1,4381.38
6934,3,10,1,1421.73
6935,1,47,2,484.5
6936,1,56,1,1062.67
6936,2,93,1,670.45
6937,1,97,1,155.94
6938,1,88,1,1386.03
6938,2,74,1,1783.91
6938,3,97,1,1388.12
6939,1,14,1,128912.33
6939,2,55,1,74764.49
6939,3,21,1,172134.32
6940,1,72,1,552.34
6940,2,87,1,941.32
6941,1,24,1,4050.52
6942,1,22,1,88620.73
6942,2,40,1,37808.87
6942,3,98,1,125286.48
6943,1,35,1,885.68
6943,2,32,2,198.35
6944,1,99,1,554.33
6945,1,13,2,473.94
6945,2,8,1,208.5
6945,3,97,1,164.44
6946,1,98,1,5597.49
6947,1,34,1,579.96
6947,2,56,1,965.91
6947,3,28,1,968.04
6948,1,53,1,7786.92
6948,2,27,1,5187.19
6948,3,96,2,1666.16
6949,1,39,1,167.89
6949,2,80,1,644.92
6950,1,88,1,27348.95
6951,1,6,1,594.08
6951,2,62,2,159.48
6952,1,24,1,4028.46
6953,1,49,1,477.3
6953,2,89,1,216.85
6954,1,83,1,40001.67
6955,1,80,1,598.98
6955,2,38,1,761.64
6955,3,63,1,990.67
6956,1,86,2,34485.6
6957,1,93,1,721.21
6957,2,97,1,174.93
6958,1,14,1,823.06
6958,2,46,1,1003.13
6958,3,4,1,835.98
6959,1,14,1,6890.05
6959,2,54,1,3807.56
6959,3,82,1,8298.01
6960,1,25,1,217.25
6960,2,54,1,537.3
6961,1,28,2,6271.91
6962,1,32,1,208.9
6962,2,26,2,470.22
6962,3,60,1,780.87
6963,1,18,1,1575.88
6963,2,83,1,1773.9
6964,1,49,2,527.02
6964,2,26,1,431.71
6964,3,38,1,810.86
6965,1,29,1,2128.67
6965,2,79,1,6618.4
6965,3,30,1,4269.72
6966,1,70,2,182.79
6966,2,86,1,251.73
6967,1,18,2,199.4
6967,2,95,1,205.59
6968,1,77,1,212.3
6968,2,34,1,602.9
6969,1,38,1,713.92
6970,1,69,1,48604.11
6970,2,68,2,88730.9
6971,1,72,1,615.75
6971,2,5,1,170.79
6972,1,68,1,636.22
6972,2,96,1,210.73
6973,1,21,1,7470.75
6973,2,66,2,5917.74
6974,1,99,1,593.77
6974,2,72,1,635.93
6975,1,97,2,150.64
6975,2,16,1,467.27
6976,1,84,1,24075.89
6976,2,9,1,38950.01
6977,1,43,1,672.99
6978,1,76,2,894.15
6978,2,47,1,416.89
6979,1,58,1,574.13
6980,1,35,2,179701.51
6981,1,79,1,144164.05
6982,1,18,1,222.0
6982,2,78,1,209.76
6982,3,3,1,562.29
6983,1,78,2,187.67
6983,2,21,1,1025.56
6984,1,8,1,1744.86
6985,1,95,1,176.79
6986,1,13,1,493.93
6986,2,39,1,136.91
6986,3,19,1,857.97
6987,1,66,1,5768.38
6987,2,22,1,4075.63
6988,1,5,2,149.48
6989,1,99,1,568.41
6989,2,55,2,493.38
6989,3,27,1,753.14
6990,1,42,1,4468.45
6991,1,21,1,982.79
6991,2,41,1,165.18
6992,1,49,1,527.86
6992,2,19,1,790.53
6993,1,96,1,203.54
6993,2,84,1,148.64
6993,3,75,1,181.86
6994,1,17,1,1186.85
6994,2,25,1,1693.82
6995,1,72,2,5308.46
6995,2,47,1,4080.38
6995,3,10,2,1188.17
6996,1,99,1,573.25
6997,1,77,1,1473.71
6997,2,35,2,9158.23
6997,3,74,1,1583.35
6998,1,50,1,872.16
6998,2,33,1,630.72
6999,1,25,1,1738.16
6999,2,57,1,1625.15
6999,3,100,1,2085.31
7000,1,78,1,161.49
7001,1,46,1,844.87
7001,2,15,1,231.37
7002,1,12,1,146572.57
7002,2,90,2,120111.84
7002,3,53,1,159663.34
7003,1,46,1,881.48
7003,2,98,1,643.0
7003,3,25,1,223.39
7004,1,1,1,1149.3
7004,2,91,1,718.31
7005,1,23,1,760.62
7005,2,2,1,190.88
7006,1,77,1,226.64
7006,2,33,2,564.35
7006,3,52,1,614.53
7007,1,44,1,209.23
7007,2,56,1,868.98
7008,1,15,1,276.11
7009,1,19,1,726.03
7010,1,53,1,149278.58
7010,2,25,1,35041.62
7011,1,26,1,500.35
7011,2,11,1,184.94
7011,3,80,1,636.22
7012,1,38,1,5868.97
7012,2,19,1,6330.28
7012,3,14,1,6450.34
7013,1,58,1,604.73
7013,2,37,1,499.37
7013,3,43,2,705.54
7014,1,12,1,140016.2
7014,2,93,2,113552.9
7014,3,77,1,35907.3
7015,1,75,1,206.05
7015,2,100,1,269.91
7015,3,70,1,176.29
7016,1,94,1,3153.83
7016,2,6,1,4555.65
7016,3,84,1,1172.24
7017,1,92,1,1066.33
7017,2,11,1,158.16
7017,3,8,1,201.19
7018,1,12,2,932.21
7018,2,77,2,232.17
7018,3,45,1,532.03
7019,1,53,1,867.58
7020,1,38,1,691.98
7021,1,13,1,494.68
7022,1,39,1,146.1
7022,2,1,1,1078.92
7022,3,80,1,634.99
7023,1,50,2,739.87
7023,2,13,1,445.29
7024,1,52,1,92939.05
7024,2,85,1,34727.11
7024,3,47,1,83148.54
7025,1,52,1,643.93
7026,1,5,1,162.12
7027,1,20,1,251.5
7027,2,91,1,594.53
7028,1,97,1,1233.86
7029,1,90,1,811.28
7029,2,44,1,239.38
7029,3,2,1,182.69
7030,1,69,1,48391.73
7031,1,25,1,177.73
7032,1,5,1,193.15
7032,2,44,1,232.86
7032,3,46,1,804.59
7033,1,92,2,1143.13
7033,2,75,1,219.71
7033,3,38,1,818.19
7034,1,51,1,3779.1
7034,2,96,1,1714.0
7035,1,56,1,121689.33
7036,1,47,1,84690.78
7037,1,23,1,855.31
7037,2,45,1,497.53
7037,3,91,1,662.79
7038,1,71,1,155.03
7039,1,79,2,6666.75
7039,2,52,1,4746.58
7039,3,12,1,6158.61
7040,1,27,1,766.94
7040,2,41,2,175.01
7040,3,32,1,206.83
7041,1,96,1,177.44
7041,2,36,1,318.86
7042,1,27,1,704.52
7043,1,6,1,537.84
7043,2,56,1,877.18
7044,1,52,1,105693.63
7044,2,53,1,156132.99
7044,3,22,2,99439.78
7045,1,28,2,734.84
7046,1,36,1,382.16
7046,2,53,1,915.98
7047,1,77,1,217.68
7047,2,47,2,545.1
7048,1,67,1,281.97
7048,2,84,1,148.56
7049,1,47,1,471.34
7050,1,54,1,542.33
7051,1,97,1,166.72
7051,2,52,1,520.6
7051,3,28,1,817.44
7052,1,2,1,190.43
7052,2,88,1,165.51
7052,3,27,1,818.86
7053,1,47,2,491.98
7054,1,20,2,273.39
7054,2,100,2,265.49
7054,3,47,1,582.18
7055,1,9,2,1750.76
7055,2,13,1,3453.46
7055,3,93,1,5993.88
7056,1,78,1,1496.13
7056,2,12,1,5898.41
7057,1,85,1,201.61
7057,2,22,1,528.3
7057,3,3,1,472.23
7058,1,48,1,539.43
7058,2,5,1,150.25
7059,1,32,1,35125.43
7059,2,59,1,110660.08
7059,3,85,2,34917.58
7060,1,23,1,740.29
7060,2,2,1,168.59
7061,1,26,1,414.53
7061,2,30,2,681.62
7061,3,17,1,171.15
7062,1,95,1,36173.54
7063,1,76,1,766.76
7063,2,35,1,898.38
7063,3,94,1,364.88
7064,1,26,1,390.28
7065,1,20,1,287.28
7065,2,97,1,148.44
7066,1,38,1,808.55
7066,2,92,1,1154.95
7066,3,68,2,643.55
7067,1,43,2,127952.13
7067,2,29,1,39215.4
7068,1,80,2,120465.18
7068,2,99,1,94972.75
7069,1,20,1,256.2
7069,2,7,1,164.7
7069,3,78,2,194.69
7070,1,45,1,522.01
7070,2,8,1,202.07
7070,3,81,1,191.42
7071,1,4,1,690.49
7071,2,38,1,767.29
7072,1,46,2,803.42
7073,1,91,1,653.48
7073,2,24,2,559.14
7074,1,90,1,692.32
7074,2,56,1,879.46
7075,1,11,2,176.11
7075,2,75,1,214.61
7075,3,27,1,784.41
7076,1,23,1,819.31
7076,2,53,1,1047.01
7076,3,13,1,485.21
7077,1,76,1,898.38
7077,2,39,2,148.07
7078,1,26,1,407.06
7078,2,54,1,451.92
7078,3,60,1,680.66
7079,1,4,2,655.5
7079,2,51,1,397.97
7079,3,23,1,652.3
7080,1,23,1,844.32
7080,2,66,2,743.42
7080,3,20,1,266.73
7081,1,71,1,175.16
7081,2,96,1,212.64
7081,3,26,1,426.04
7082,1,73,1,508.55
7083,1,30,1,111297.1
7083,2,11,1,29106.57
7084,1,2,1,32939.02
7084,2,48,1,96737.37
7085,1,66,2,808.74
7085,2,47,1,495.5
7086,1,32,1,213.68
7086,2,94,2,407.73
7086,3,43,1,829.56
7087,1,78,1,214.57
7088,1,56,2,6816.98
7088,2,93,1,6151.48
7089,1,14,1,5498.18
7089,2,51,1,3721.08
7090,1,29,1,210.51
7090,2,34,1,548.65
7090,3,15,1,257.54
7091,1,33,1,681.87
7091,2,18,1,217.16
7092,1,20,1,294.23
7092,2,40,1,256.74
7092,3,2,1,207.81
7093,1,39,1,172.28
